Ghost Rider,"Action, Fantasy, Thriller","When motorcycle rider Johnny Blaze sells his soul to the Devil to save his father's life, he is transformed into the Ghost Rider, the Devil's own bounty hunter, and is sent to hunt down sinners."
Popeye,"Adventure, Comedy, Family",The adventures of the famous sailor man and his friends in the seaside town of Sweethaven.
Sorry to Bother You,"Comedy, Drama, Fantasy","In an alternate present-day version of Oakland, telemarketer Cassius Green discovers a magical key to professional success, propelling him into a universe of greed."
Addams Family Values,"Comedy, Fantasy","The Addams Family try to rescue their beloved Uncle Fester from his gold-digging new love, a black widow named Debbie."
Odd Thomas,"Comedy, Fantasy, Horror","In a California desert town, a short-order cook with clairvoyant abilities encounters a mysterious man with a link to dark, threatening forces."
Dracula Untold,"Action, Drama, Fantasy","As his kingdom is being threatened by the Turks, young prince Vlad Tepes must become a monster feared by his own people in order to obtain the power needed to protect his own family, and the families of his kingdom."
Monster Hunter,"Action, Adventure, Fantasy","When Cpt. Artemis and her loyal soldiers are transported to a new world, they engage in a desperate battle for survival against enormous enemies with incredible powers. Feature film based on the video game by Capcom."
Stuart Little,"Adventure, Comedy, Family","The Little family adopt a charming young mouse named Stuart, but the family cat wants rid of him."
Alvin and the Chipmunks,"Animation, Adventure, Comedy",Three musical chipmunks are discovered by an aspiring songwriter who wants to use their amazing singing abilities to become famous.
Return to Oz,"Adventure, Family, Fantasy","Dorothy, saved from a psychiatric experiment by a mysterious girl, is somehow called back to Oz when a vain witch and the Nome King destroy everything that makes the magical land beautiful."
Snake Eyes: G.I. Joe Origins,"Action, Adventure, Crime",A G.I. Joe spin-off centered around the character of Snake Eyes.
Epic Movie,"Adventure, Comedy, Fantasy","A spoof on previous years' epic movies (The Da Vinci Code(2006),The Chronicles of Narnia: The Lion, the Witch and the Wardrobe(2005) + 20 more), TV series, music videos and celebs. 4 orphans are on an epic adventure."
Pet Sematary,"Fantasy, Horror, Thriller","After tragedy strikes, a grieving father discovers an ancient burial ground behind his home with the power to raise the dead."
Aquamarine,"Comedy, Family, Fantasy",Two teenage girls discover a mermaid in their beach club's swimming pool.
Doragon bôru sûpâ: Sûpâ hîrô,"Animation, Action, Adventure",The Red Ribbon Army from Goku's past has returned with two new androids to challenge him and his friends.
Bedknobs and Broomsticks,"Animation, Adventure, Comedy","An apprentice witch, three kids and a cynical magician conman search for the missing component to a magic spell to be used in the defense of Britain in World War II."
Trolls World Tour,"Animation, Adventure, Comedy","When the Queen of the Hard Rock Trolls tries to take over all the Troll kingdoms, Queen Poppy and her friends try different ways to save all the Trolls."
Cool World,"Animation, Comedy, Fantasy","When Jack Deebs was behind bars he found escape by creating Cool World, a cartoon series featuring a vixen named Holli Would. The flesh proves weaker than ink, however, as Holli takes human form in Las Vegas."
The Mortal Instruments: City of Bones,"Action, Adventure, Fantasy","When her mother disappears, Clary Fray learns that she descends from a line of warriors who protect our world from demons. She joins forces with others like her and heads into a dangerous alternate New York called the Shadow World."
Imaginary Friends,"Comedy, Drama, Family",Follows a a young girl who goes through a difficult experience and then begins to see everyone's imaginary friends who have been left behind as their real-life friends have grown up.
Fire in the Sky,"Biography, Drama, Fantasy",An Arizona logger mysteriously disappears for five days in an alleged encounter with a flying saucer in 1975. His co-workers endure ridicule and contempt as they are wrongly accused of murder.
Kimetsu no Yaiba: Mugen Ressha-Hen,"Animation, Action, Adventure","After his family was brutally murdered and his sister turned into a demon, Tanjiro Kamado's journey as a demon slayer began. Tanjiro and his comrades embark on a new mission aboard the Mugen Train, on track to despair."
Mary Poppins Returns,"Adventure, Comedy, Family","A few decades after her original visit, Mary Poppins, the magical nanny, returns to help the Banks siblings and Michael's children through a difficult time in their lives."
Elio,"Animation, Adventure, Comedy",Elio struggles to fit in until he is transported by aliens and becomes the chosen one to be Earth's galactic ambassador while his mother Olga works on the top secret project to decode alien messages.
Hellboy,"Action, Adventure, Fantasy","A demon raised from infancy after being conjured by and rescued from the Nazis, grows up to become a defender against the forces of darkness."
Being John Malkovich,"Comedy, Drama, Fantasy",A puppeteer discovers a portal that leads literally into the head of movie starJohn Malkovich.
Downsizing,"Drama, Fantasy, Sci-Fi","A social satire in which a man realizes he would have a better life if he were to shrink himself to five inches tall, allowing him to live in wealth and splendor."
Space Jam: A New Legacy,"Animation, Adventure, Comedy","A rogue artificial intelligence kidnaps the son of famed basketball playerLeBron James, who then has to work with Bugs Bunny to win a basketball game."
Ghostbusters,"Action, Comedy, Fantasy","Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat."
Casper,"Comedy, Family, Fantasy",An afterlife therapist and his daughter meet a friendly young ghost when they move into a crumbling mansion in order to rid the premises of wicked spirits.
Kimitachi wa dô ikiru ka,"Animation, Adventure, Drama",The psychological growth of a teenage boy through interactions with his friends and uncle.
The Secret Garden,"Drama, Family, Fantasy","A young, recently-orphaned girl is sent to England after living in India all of her life. Once there, she begins to explore her new, seemingly-isolated surroundings, and its secrets."
Slumberland,"Adventure, Comedy, Drama","A young girl discovers a secret map to the dreamworld of Slumberland, and with the help of an eccentric outlaw, she traverses dreams and flees nightmares, with the hope that she will be able to see her late father again."
The Man from Earth,"Drama, Fantasy, Mystery",An impromptu goodbye party for Professor John Oldman becomes a mysterious interrogation after the retiring scholar reveals to his colleagues he has a longer and stranger past than they can imagine.
Powder,"Drama, Fantasy, Mystery",An off the charts genius who is home schooled and shunned after his last relative dies shows the unconscious residents of his town about connection awareness and the generosity of the spirit.
Chupa,"Action, Adventure, Drama","While visiting family in Mexico, teenage Alex gains an unlikely companion when he discovers a young chupacabra hiding in his grandpa's shed. To save the mythical creature, Alex and his cousins must embark on the adventure of a lifetime."
Dungeons & Dragons,"Action, Adventure, Fantasy","Profion, a tyrant, attempts to overthrow a peaceful kingdom ruled by a tough empress."
Bhediya,"Comedy, Fantasy, Horror","Set in the forests of Arunachal, Bhediya is a story of Bhaskar, a man who gets bitten by a wolf, and begins to transform into the creature. As Bhaskar and his buddies try to find answers, a bunch of twists, turns, and laughs ensue."
Look Away,"Drama, Fantasy, Horror","Maria, an alienated high-school student, has her life turned upside down when she switches places with her sinister mirror image."
Shrek the Third,"Animation, Adventure, Comedy","Reluctantly designated as the heir to the land of Far, Far Away, Shrek hatches a plan to install the rebellious Artie as the new king while Princess Fiona tries to fend off a coup d'état by the jilted Prince Charming."
